age,income,employment_years,debt_to_income_ratio,credit_score,loan_amount,loan_term,loan_purpose,has_mortgage,has_credit_card,previous_defaults,credit_inquiries,default_prob,default,payment_to_income
40,42601.72387901997,3,0.10364754195033772,786,36220.39007724614,48,education,1,1,0,0,0.08206867153604334,0,0.21255237335057442
33,65524.76691677431,4,0.22221799585427365,646,21611.341163231544,60,education,1,0,0,0,0.06722977264606189,0,0.06596388565771168
42,10424.394207417696,3,0.20496076834046215,681,15190.811962041797,96,education,1,1,0,0,0.04144838292257558,0,0.18215461325359866
38,10000.0,3,0.22660889358946093,685,13472.948478871429,36,education,1,0,0,2,0.0,0,0.4490982826290476
37,21563.454095968034,3,0.04957046426306851,687,28116.369821342756,60,medical,0,0,1,0,0.0754151678502818,0,0.260777978298013
46,29541.092228703623,3,0.07814456548147179,509,24837.382682741205,12,education,0,1,0,1,0.1771019712042909,0,0.840774013718015
47,28266.077442075934,3,0.16940614835692863,648,26632.756048850548,48,education,1,1,1,9,0.027565501986675484,0,0.2355540497565283
34,15888.117034712013,6,0.15874953797182761,765,12670.108733385141,60,home,0,1,1,4,0.1523197761084958,0,0.1594916339765595
34,24953.069000919902,3,0.19703864099655866,637,7240.013984268853,48,home,1,0,0,2,0.07329778469506888,0,0.07253630789865916
37,100252.25195943208,4,0.05282450774829708,602,29893.064373078287,120,education,0,1,0,1,0.026189191069545426,0,0.02981784826656539
18,32264.865732468625,4,0.049542321826491424,746,40150.856238439614,96,business,0,1,0,0,0.0,0,0.1555517717451525
24,15163.273636938635,3,0.16678251332264513,651,9802.553862381146,24,car,0,1,0,6,0.12689984005174493,0,0.3232334289114701
53,13357.084308673657,3,0.4232505787478673,587,17847.02428905705,120,home,0,0,0,5,0.03423175851215496,0,0.1336146712607614
56,18585.69805810651,6,0.06372730695343795,563,82421.11300531968,24,education,1,1,5,0,0.24832873862943783,1,2.217326267424487
37,113180.58979769709,3,0.04347024388166602,644,29190.00239846107,72,home,0,1,0,0,0.16847428177270612,0,0.042984405792895954
45,18337.424230020344,3,0.1424799152970575,583,42354.16320857172,24,education,0,1,0,0,0.2002506431471338,0,1.1548558477267865
43,21594.753172385183,7,0.2986338465858035,740,49752.136994737724,72,business,0,1,2,1,0.04033632948809292,0,0.3839832188061271
70,13598.114590520054,3,0.2780032080089404,573,17289.972629741882,72,business,1,1,2,1,0.16135323983322652,1,0.21191629808487827
51,66103.92193525075,4,0.1312569076990579,677,71010.87685680304,84,home,0,0,1,0,0.02671084056684507,0,0.15346155995827013
38,156347.6378599497,3,0.2421827526327328,691,9237.237520315204,60,other,0,1,0,0,0.32274419179180835,0,0.011816280241585195
30,34565.55861127701,4,0.06503021738954586,713,28408.63030715742,36,car,0,1,0,1,0.0279791825240571,0,0.27395892952905154
23,23927.24157758489,8,0.30680275726481676,806,26178.231255065788,24,car,0,1,1,5,0.3738637086188157,0,0.5470382193906888
42,22851.746648818855,3,0.10674089287679493,514,12686.984376363165,48,car,1,1,0,2,0.09507883425033822,0,0.1387966593028341
32,10000.0,6,0.17192496965145024,710,15199.197910333056,12,other,1,1,2,1,0.1530122694125719,0,1.5199197910333055
25,46404.46046404982,6,0.17103619592896374,712,16208.836532451804,24,car,1,1,0,0,0.09955619566599387,0,0.1746473977971257
33,25189.094351373664,6,0.18937580948104987,541,10694.362585725143,96,medical,0,1,0,0,0.1711619228749289,0,0.05307040041091203
29,33804.25802679342,8,0.06640970489616183,676,10865.2673932232,60,other,0,1,0,2,0.20065030024180125,0,0.0642834247958428
56,10813.361300488836,1,0.4345133621999598,608,18759.441402441596,60,education,0,1,0,0,0.14023856511033173,0,0.34696780919719283
48,14996.065130275345,2,0.08180939381442358,790,17280.649094214285,36,business,0,0,0,1,0.22312786338180188,0,0.3841151871972651
39,14602.894821633936,3,0.3161479254083684,593,15863.408983244364,12,car,0,1,0,1,0.10988476139994079,0,1.0863194713792637
54,61182.89794303505,3,0.22524569586011195,628,33392.65701305584,72,medical,0,0,5,0,0.12351295210116228,0,0.09096402790026499
40,15081.742169898589,5,0.1222148773244502,611,15132.429841005347,12,education,0,1,1,1,0.05702222853604885,0,1.0033608631241504
31,176779.8270199457,3,0.044810338540684856,566,25183.633328423897,48,medical,0,0,0,4,0.06176012669044839,0,0.03561440486869365
55,33889.5646658845,3,0.12172753605894555,495,22015.048285577835,48,home,0,1,0,0,0.2650427869046774,1,0.16240285544107072
45,10000.0,4,0.04691769107409149,566,18812.8619002098,36,home,0,1,0,7,0.21661394579684307,0,0.6270953966736599
29,19369.47605530773,5,0.1069629989667528,664,11113.919106899359,48,car,1,1,0,0,0.18308590983208778,0,0.14344630535132444
38,11479.577635265785,4,0.08028474967086824,678,20223.32978070287,72,home,0,0,4,1,0.0,0,0.29361315115775516
31,10000.0,5,0.04113354270018879,731,15981.696053055597,72,education,1,0,0,2,0.16501177583289878,0,0.2663616008842599
26,109040.09527301928,2,0.09677707427089824,754,35623.303151964,72,car,1,1,0,3,0.27553297706740104,0,0.05444985330513643
49,44495.464527067496,3,0.32814972263309783,690,30311.344394610678,72,medical,0,1,0,0,0.12111351131411087,0,0.11353720623282729
59,37541.689629288776,2,0.08669129306159734,729,16415.70802797711,48,business,1,1,0,0,0.0,0,0.10931652377714322
26,25988.35053628582,3,0.10198406043495531,702,14091.577313772888,84,business,0,0,0,2,0.040750953281735225,0,0.07746095584578916
45,10000.0,4,0.04502493424647765,539,14085.73238777194,84,business,0,1,0,0,0.06061997572964259,0,0.20122474839674195
33,13580.400063619658,1,0.20412213802378923,688,19474.276694665205,24,education,0,1,1,1,0.039865650213297604,0,0.7169993742244225
35,51112.31651213372,3,0.127716441786808,651,37214.56211843233,72,car,1,0,0,0,0.2662036715769766,0,0.12134897110887759
34,10000.0,3,0.15709055005341777,593,39742.21080993926,60,home,0,1,0,0,0.40176133856769747,0,0.7948442161987851
31,10000.0,2,0.16269819382733303,651,5806.844750633879,12,car,1,1,1,2,0.12621629787357644,0,0.5806844750633878
40,17551.487659403443,5,0.1254581760543654,685,47062.42025438925,36,medical,0,1,0,0,0.09456966992448088,0,0.8937973647906123
31,19115.263785798936,4,0.3063838898038746,629,20764.91839846012,120,business,1,1,0,1,0.13134673958777832,0,0.10863003844020577
42,25224.308117829663,3,0.10072874985946302,749,11073.601675786746,120,car,1,1,0,1,0.0,0,0.04390051700946133
39,45639.034246756215,9,0.2640090447510174,684,21469.930799927806,120,other,1,1,1,0,0.08312781437963149,0,0.04704291217874265
37,41672.87898868934,2,0.07212527140045479,737,14569.390240155912,60,car,0,1,0,9,0.11996546114586067,0,0.06992264798460536
30,28531.66508895551,9,0.2133789045865693,775,50320.13515707723,72,other,0,1,0,8,0.0,0,0.29394320894691345
34,72804.37933577647,4,0.028381694115660404,610,16486.033733921322,120,home,0,0,0,1,0.0,0,0.022644288550125714
47,10000.0,3,0.10747877216300035,605,13653.681178035942,48,medical,0,1,0,0,0.2058331264744238,1,0.34134202945089853
45,36482.27533910324,3,0.1932223039249772,765,62915.12260019854,48,business,0,1,0,1,0.16051944011831493,1,0.4311348594310636
30,41214.20936332455,3,0.12776712268333143,573,26900.35748939553,120,home,0,0,0,3,0.2088128102753246,1,0.0652696191555077
40,10000.0,9,0.398763155914069,640,17068.293837153135,84,business,1,0,0,0,0.12238889205293635,0,0.24383276910218762
47,10000.0,5,0.17879808228837638,601,55628.41276209163,72,home,0,0,0,0,0.07715889270352279,0,0.9271402127015272
23,10446.871906847247,2,0.1508490861209511,550,42379.97814629952,72,home,0,1,1,3,0.1243850165492706,0,0.6761191057028626
45,11366.873347295437,6,0.1772352842597808,699,16197.634405226341,60,business,0,1,0,2,0.09160395870657262,0,0.28499718278431074
33,46789.75106111928,3,0.16801444683118938,623,14725.763455917691,48,medical,1,0,0,1,0.007574486155762394,0,0.07868049691417522
45,11913.901806649566,1,0.1069270425352949,557,23141.265828592557,36,education,0,1,1,1,0.22621651062652548,0,0.6474583559092456
32,10000.0,6,0.11259169404120123,742,20310.83718617668,84,education,0,1,0,1,0.17606778808808493,1,0.29015481694538114
21,11948.562572510846,6,0.22498678093297766,517,15431.632070874377,60,car,1,1,0,0,0.31519815856411953,0,0.25830106303124306
23,67415.64112549875,3,0.18552702465235169,635,21807.95263193318,24,car,1,0,0,1,0.28265963819974327,1,0.16174252938821876
40,22315.647084434393,3,0.05364119188398825,739,52790.706130198036,36,medical,0,1,0,1,0.0,0,0.7885454531889211
42,18411.83557616024,6,0.1820540496627661,741,37169.981858059604,60,education,0,1,0,10,0.2866918377690857,0,0.40376182705202435
30,19731.95143852881,3,0.10591652889629093,692,26745.31084749397,120,car,1,1,0,0,0.12827898986569225,0,0.13554316171319378
46,80182.48145946348,7,0.1661111998193167,561,18575.668611672623,72,education,1,0,0,0,0.05314378069264582,0,0.038611236672405416
23,10413.18711149172,3,0.13690527507185352,666,20669.683090558337,24,education,0,1,0,3,0.07035265435633907,0,0.9924763124513444
39,82084.8125354338,4,0.041301481824685585,685,31011.021028985564,96,education,0,1,0,0,0.04321561515549987,1,0.047224054108058876
27,27187.057148878772,5,0.2099111317392991,605,29785.430192282827,72,car,0,1,0,0,0.03665410717144656,1,0.1825956497680442
33,18761.845989729838,4,0.2947880058557613,687,22758.542464398197,72,car,1,1,0,7,0.1418000162431659,0,0.20217042676980485
40,268579.032522629,3,0.3253975212414941,502,37905.77882027576,96,medical,0,1,0,0,0.15350963057091496,0,0.01764181778462268
31,10000.0,5,0.069560565937914,474,12303.818496978614,84,home,1,1,0,5,0.06341825967484943,0,0.17576883567112306
36,15464.683826160348,6,0.10959398773633929,585,36030.19353311096,60,car,0,0,2,3,0.22041067439689618,1,0.46596741243634887
50,10000.0,2,0.08210477225187669,719,30045.533278790503,120,business,0,0,0,2,0.2235805265811548,0,0.300455332787905
34,57094.437297314966,5,0.09339651969400557,736,10793.35683545718,12,home,0,0,1,4,0.08870570710136305,0,0.18904393048400828
48,119275.22701243166,4,0.14117699557277238,522,15861.151674358623,48,education,0,1,3,0,0.219328891718134,0,0.0332448574436699
28,116999.24741451566,2,0.13705883078758405,796,46582.00602840561,120,medical,0,1,0,0,0.0005373057634755277,0,0.03981393646351468
45,74902.96487336779,5,0.30412675789095983,658,28650.7830708579,24,business,0,1,0,1,0.19527131677201942,0,0.19125266349132772
54,18076.707900259873,6,0.08380777758148714,495,20791.1531032138,36,other,1,1,2,10,0.3652815531772239,1,0.38338752863502884
18,15287.014515152787,3,0.2785658105180703,680,25964.515964586124,36,business,1,1,0,0,0.09396459903212995,0,0.5661562397473487
32,10000.0,5,0.19426291525771108,777,22164.434764240683,72,home,1,1,3,0,0.08767848093239411,0,0.36940724607067804
45,168699.37018464823,3,0.30669435946381435,601,26374.83597448814,36,medical,1,1,2,2,0.2738400443723182,0,0.052114077141327056
37,35206.22097265047,5,0.1616290500285434,747,35174.826890135795,36,other,0,1,0,0,0.06265845901274165,0,0.3330360934171353
43,13467.61367393471,7,0.11061668269868483,794,54470.82598373358,60,home,0,1,0,1,0.0,0,0.8089157782890181
33,83121.35180932829,5,0.01817688319825396,654,13521.599241087204,36,other,1,0,0,2,0.08466630259610405,1,0.05422433164186398
40,10000.0,6,0.07978676679271902,575,39438.42957298231,60,car,1,1,3,3,0.20502900689052814,0,0.7887685914596463
38,33077.94530242771,6,0.07462634029691753,767,18294.568598619575,36,other,1,1,0,1,0.0,0,0.18435817210283686
51,18534.161312529894,3,0.10001743893870223,766,11918.247355515057,24,education,0,1,0,0,0.06070735663776441,0,0.3215210862402985
42,41717.54821958583,3,0.14903281307105007,524,42388.0125416957,96,other,1,1,4,2,0.34592917043638133,1,0.12700893973496716
43,20669.74799575,5,0.2362496902713441,639,15592.572803153755,36,medical,0,1,0,1,0.07486771345120709,0,0.25145561855841714
35,10000.0,7,0.24910695874939034,722,36279.17122438907,72,car,1,1,3,2,0.10428313872786366,0,0.6046528537398178
35,23755.666552060764,2,0.15929311095767384,727,37777.75059299532,24,education,1,1,0,0,0.11330602374409941,0,0.7951313534016196
35,62872.49979222153,5,0.05250891419445113,621,58203.23483668649,12,education,0,0,5,0,0.19455721900996908,0,0.9257343835386561
43,21392.241619817905,7,0.16988250646136827,554,40850.89235571705,96,car,0,1,4,5,0.22716232786391732,0,0.23870156457722816
35,47815.977578365455,4,0.14811624116934993,807,42262.890706333754,36,medical,0,0,0,1,0.0,0,0.29462181782974967
42,10000.0,4,0.16302078670546397,658,39728.73334108102,24,business,0,1,0,0,0.05767235755814437,0,1.9864366670540508
60,21455.562327997617,4,0.3027173013150523,632,24657.320944316212,24,home,0,0,4,2,0.46012715232292534,1,0.5746137194488858
48,11795.690653676238,4,0.05138507435041131,591,43377.10967257801,60,medical,0,1,2,2,0.056469125891909236,0,0.7354738428827671
36,46489.457251947686,3,0.13811142945915764,629,19316.340067942085,72,other,0,1,0,5,0.09286129891542834,0,0.0692498945271899
52,22731.151199443444,4,0.048230972280293744,492,16126.42608519062,24,business,0,1,3,3,0.2798860755841831,0,0.35472083977835367
35,43917.74257674469,3,0.10262510821216794,749,29655.507493405006,72,business,1,0,0,3,0.3853304443413588,1,0.11254186331633911
19,65362.92143663211,5,0.05049242256318722,622,40929.91062543821,12,other,1,1,4,3,0.18702741350804483,0,0.6261946333766438
29,43985.64348038836,1,0.17802127708359092,439,20220.72582267004,120,business,1,1,0,0,0.23121250097187665,1,0.045971194741497294
21,28944.00656040635,6,0.26603904953011226,551,18081.847009505498,48,home,0,1,4,1,0.11713911838830333,0,0.1561795442155577
36,10000.0,6,0.1806807920310236,745,10743.734948538782,60,home,0,1,0,0,0.0,0,0.21487469897077566
40,21965.18303342109,4,0.043089896584437064,635,14600.613697418405,36,home,0,1,0,0,0.12261399052662111,0,0.2215720772764616
56,12924.88236503773,9,0.12238720661109556,571,15550.010546906225,72,business,1,1,0,4,0.24418232055033018,0,0.20051775724434653
43,15614.200119917416,5,0.09787877072632924,663,40657.40132825853,12,car,1,1,0,0,0.048265414525249545,0,2.6038734623617446
37,15145.607717257986,5,0.02318687919947307,620,17991.20156443227,84,home,1,0,0,1,0.046796317125945605,0,0.16969749250359337
48,10000.0,1,0.3400828043229894,661,28019.259794651065,96,business,0,1,0,5,0.03047118845416452,0,0.35024074743313827
18,10000.0,7,0.3289877111990471,681,10401.028677746566,36,medical,0,1,0,0,0.23348192837952697,0,0.3467009559248855
42,11292.080876968277,3,0.07026741138133076,568,42202.05769421687,24,business,0,1,0,1,0.1948136182753047,0,1.8686572543194258
47,26725.660544089125,2,0.21867719267072872,592,24779.196317436224,48,home,0,1,0,2,0.26444964478711297,1,0.23179217849974337
25,10000.0,5,0.14854546759776444,576,11204.5638703432,96,home,1,0,0,1,0.1660280409993694,0,0.14005704837928998
51,22374.612766577586,3,0.13831292204634696,579,16997.30073829391,96,home,1,1,1,0,0.2434272492813416,0,0.0949586307683718
43,147306.16048883458,4,0.43293926081407674,587,14948.830560392009,96,car,0,1,0,3,0.15660163622137796,0,0.012685170897456367
35,61270.67088153158,7,0.20315449247449593,620,24730.279904083967,24,education,1,1,0,1,0.08279559356829472,0,0.20181172776694903
46,113953.01680313531,8,0.08111661810444794,589,18422.11227915956,48,other,0,1,0,0,0.08635661795231944,0,0.040416025823575855
62,32569.380480927968,3,0.13110265843805782,665,18976.830232475688,12,other,1,1,0,0,0.05673618913816571,0,0.5826586183789455
41,70792.60485221123,4,0.12208997537486346,618,14492.93298753444,84,car,0,1,2,4,0.23389995388836965,0,0.02924626099776205
42,10679.00848298093,11,0.2079544101324792,579,11919.547012568832,72,medical,0,1,5,10,0.14475497913693597,0,0.18602767962283112
35,11564.088231826925,8,0.10470161976585955,457,33201.639846701306,84,home,1,1,0,2,0.20440671454038978,0,0.41015697144350566
31,10000.0,6,0.23248338435053945,559,36254.696472867436,60,education,0,1,0,8,0.05742391440803285,0,0.7250939294573487
48,72124.24054447409,3,0.17336396945496435,613,15788.632158735178,72,medical,0,0,0,1,0.2612669698134909,1,0.036484802796639515
31,102777.73056800282,3,0.016645680547125646,745,28266.514752656683,72,business,1,1,2,1,0.15128989257765926,0,0.04583761254576797
40,12667.852380582633,6,0.05901539072642491,643,14092.498101645931,72,other,1,1,2,4,0.08714124570478576,0,0.1854102505336922
35,17086.574097385816,1,0.08288894529647739,498,32615.31034865879,120,education,0,0,0,1,0.2120984835973357,0,0.1908826787790586
44,10364.459597904886,7,0.1328004345675129,659,20585.050619986763,48,car,0,0,0,0,0.15744468501991843,0,0.49652976176750957
43,32294.54312621934,7,0.07645744490927918,604,15218.80150323465,24,home,0,0,0,2,0.0,0,0.23562496988661202
50,67841.71466664186,3,0.06606044259577544,707,13213.47427348908,120,education,0,1,0,0,0.09235766006260322,0,0.01947691672950333
34,10000.0,8,0.23491757762178817,503,38012.25224567796,84,medical,0,1,3,0,0.294510983782004,0,0.5430321749382566
37,33171.240538114376,5,0.25359415551162795,771,10988.551383632843,60,car,1,1,2,3,0.1677832837833183,0,0.06625348467752837
30,16702.742864153282,2,0.1384584127840145,694,21178.287767745478,72,medical,0,1,0,0,0.18114190839084898,0,0.21132544856048188
35,24671.262703189743,4,0.128614625686997,629,8437.853970349986,84,medical,1,1,5,6,0.15668254381236824,1,0.04885877648630246
43,34856.46825436241,3,0.12918166962834118,495,13603.022062672464,60,other,0,1,1,3,0.2854083191254378,1,0.07805163715041612
47,18247.75907804482,5,0.33177273792307443,503,11665.54772260566,60,home,0,0,1,7,0.4105889832414238,1,0.12785731850922247
30,19859.01117525932,2,0.06885703645661725,718,6470.729796453045,72,education,0,1,4,0,0.13082382573635953,0,0.054305572244154054
48,17785.251625077006,8,0.3962379104186071,730,16856.207029557547,96,medical,1,0,0,0,0.10484056623649093,1,0.1184704002570203
53,58122.96908396391,5,0.09866483281081077,754,18644.876453509238,24,car,1,1,0,3,0.09193059915320864,0,0.16039163817126256
44,33481.88951466376,3,0.11926836715385182,816,12258.6923540946,120,medical,0,0,5,2,0.024621458609624072,0,0.03661290486227121
58,27462.687323573296,5,0.11943032706684874,724,16232.924353191607,60,medical,0,1,4,3,0.21813079573556832,0,0.11821803279431918
32,10000.0,4,0.07037517669392403,690,19607.014176300425,48,car,0,1,4,4,0.14244424542804585,0,0.49017535440751064
27,15084.45853656466,0,0.0359533956535738,850,8541.644172284618,96,business,0,0,0,0,0.0668950721486531,0,0.07078182613896707
22,54104.31169860818,9,0.11022386134716645,595,22380.405740799568,48,medical,0,1,0,8,0.2941385446091619,0,0.10341322640546272
54,22872.636745256397,4,0.15251054490765648,639,29778.210256322815,24,car,0,1,0,3,0.140813571715016,0,0.6509570931409685
46,42596.67466012357,5,0.2906500278820307,495,25513.704536261248,60,home,0,0,0,6,0.3118895651819152,1,0.11979200132326588
39,128863.8629759472,2,0.12162658331281942,712,25768.401197589614,60,education,0,0,0,0,0.0,0,0.03999321547950081
42,62230.84581385073,5,0.14593612449616222,629,20398.42307617194,48,car,0,1,0,1,0.11169574051519415,0,0.08194659259970985
28,24177.03120544622,5,0.12664925407830535,587,26223.138308715887,36,car,0,1,0,3,0.21072839877974484,0,0.36154340161236387
64,13213.71824371557,2,0.24706532131624281,590,37563.50394238411,60,education,0,0,4,0,0.0966280112149003,0,0.5685531241026616
41,10000.0,6,0.12494747080661717,570,77415.78553605288,120,car,0,1,0,1,0.30409439883310596,0,0.7741578553605287
41,18612.9913864419,1,0.20429767251819944,633,13131.251849373906,120,business,0,1,0,3,0.2350482676278087,0,0.07054885255541993
47,15898.618604011253,4,0.1022382252858411,505,14546.923462657565,120,home,0,1,0,0,0.11588208762540836,0,0.09149803404295356
44,32544.582397895643,2,0.15612733400532502,514,13556.217161971399,72,business,1,0,1,2,0.20064750363186806,0,0.06942382911452954
42,18884.46250048951,4,0.27823655813472564,539,41656.50916204747,96,medical,0,1,0,7,0.23179208311624433,0,0.2757326900419305
32,15988.339280662949,3,0.12707775966768314,587,47923.4084939003,12,other,0,1,0,0,0.10441023477592407,0,2.9973975190694837
44,10000.0,5,0.03605648455888545,603,32229.65210357303,12,home,0,1,0,5,0.0,0,3.222965210357303
58,10000.0,4,0.17867381558875461,445,11335.460490639192,84,medical,1,1,0,1,0.1573013899158214,0,0.16193514986627416
53,35477.396018859035,5,0.12177307433387197,598,18945.78149609486,60,education,0,0,0,0,0.20498938800548905,0,0.10680480318241892
55,122505.06206989461,4,0.1314171876871377,565,26225.72815912492,24,car,0,1,0,0,0.15406594862721196,0,0.10703936521481035
34,19979.75153130059,7,0.17325611106072322,728,26127.924685474703,48,car,1,0,0,0,0.17998651224569495,0,0.32693005021286536
30,30571.120676671304,6,0.27222875648292466,560,58008.718515255954,48,home,0,1,3,0,0.1157520275990096,0,0.47437513927582453
38,57095.36145914404,3,0.08478005486373083,750,37458.98851985398,72,other,0,1,0,3,0.17020507538275897,0,0.10934626900954891
40,10000.0,7,0.14801053439988604,824,36566.542053559264,96,other,1,0,1,1,0.13826501868416502,1,0.45708177566949076
50,31787.043329912078,5,0.19410535976048243,766,17841.928107802345,36,car,1,1,0,0,0.009457365322628766,0,0.18709853909787647
23,10503.98400961761,7,0.232217170220156,551,27116.064567583187,84,car,1,1,0,0,0.19051540121217161,0,0.3687861202099984
55,52303.80697385739,2,0.08666679290394622,701,9684.080396686777,24,medical,1,1,0,10,0.08875365493144582,0,0.09257529190491906
38,25627.03295060745,2,0.13821764414828838,553,22962.886720432656,120,business,0,1,0,2,0.22556705611265818,1,0.08960415653536807
35,29686.62284246558,2,0.06296098055595405,567,24069.558788898874,84,car,0,1,1,0,0.3197634582305726,0,0.11582686305077014
29,10070.860184605457,8,0.13815242917916723,574,11778.241820429472,12,medical,1,1,3,4,0.245093341757912,1,1.1695368225282243
23,44668.88081899108,7,0.18650656806480115,663,18967.628658408717,48,business,1,1,3,2,0.08580627102989609,0,0.10615683844458772
48,177143.0577935903,6,0.07010685742604238,562,45903.14509245431,24,car,0,1,0,0,0.1017257861336131,0,0.12956518213076498
40,10000.0,2,0.21763055368877202,653,21612.09015135169,60,home,0,1,0,0,0.3747623955324714,0,0.4322418030270338
27,15681.563349596314,6,0.2187257539593062,776,30094.058587704512,120,home,0,1,0,0,0.0,0,0.1919072602444272
27,27767.10912317505,2,0.16064689139422172,539,72754.34834486472,36,home,0,0,0,0,0.09700845088162945,1,0.8733876234903919
36,48358.93160723823,1,0.02963837872831568,489,17546.598807002603,60,education,1,0,0,2,0.19202861202423877,0,0.07256818223162018
56,12587.42671180709,3,0.18958783499501738,585,33698.71113124803,24,home,1,0,4,0,0.3571422343445778,0,1.3385861901240867
37,10000.0,4,0.04441122835959913,792,20069.484202845648,48,car,1,0,0,1,0.0,0,0.5017371050711412
24,85749.83957354816,8,0.18950379892062622,718,38298.665131590016,24,car,0,1,0,2,0.015952199778813916,0,0.22331624946505596
37,47122.51162224447,2,0.16505216336914288,564,21550.3070444873,96,other,1,1,0,2,0.0,0,0.05716563671638617
37,10000.0,11,0.1620339324793836,545,37347.08929083497,84,home,0,0,0,3,0.15078124500193754,0,0.5335298470119282
18,11997.231672770948,5,0.037042128867650286,682,43771.85100874013,84,other,0,1,4,1,0.04906860185865994,0,0.5212137052307922
39,105681.21430516902,4,0.15831812073391252,659,19895.69524071334,84,home,0,1,0,0,0.21450588879588195,0,0.026894488258219648
37,93694.6545891564,4,0.20905114022631116,712,37309.16030919973,120,medical,0,0,0,0,0.0,0,0.039819945409690055
46,56310.70975994213,2,0.0771815248922494,534,9329.721596729376,24,business,1,1,0,0,0.29479990875575424,1,0.08284144913554507
58,18469.713585102083,3,0.24635210008091643,641,23495.064167510187,72,home,0,0,0,2,0.2894678816468117,0,0.21201433416254686
51,23932.374881025626,5,0.06429808258449558,739,42377.418093076594,48,medical,0,1,1,2,0.054855179422770635,0,0.442678780352413
37,19323.440949299533,6,0.17526781799252447,762,72417.46278686424,72,car,1,1,0,1,0.0,0,0.6246080686567139
28,68066.45479072668,3,0.3049218052926229,526,11717.25175977222,120,home,1,1,4,1,0.2993926690752878,1,0.017214429333505653
65,10000.0,5,0.13668405626956695,641,12530.42312898962,12,medical,1,1,0,0,0.2436516840783548,0,1.253042312898962
40,10000.0,6,0.03848388885472886,621,16946.13298104532,24,medical,1,0,0,2,0.0045464220341932815,0,0.8473066490522659
40,60492.49500596732,3,0.23936275508261834,566,23914.78677091021,72,business,1,0,0,3,0.11161448683236601,0,0.06588912880446608
39,21070.696115631563,7,0.1647512433945658,576,15928.93846762057,84,car,1,1,0,4,0.20240102686273803,0,0.10799655719695729
41,87418.94983303882,5,0.34502298531294795,706,34423.52451428199,36,business,1,1,0,0,0.06360177545822866,0,0.13125881966487196
38,11254.100082562203,6,0.08640467605475373,573,19131.269474600726,12,business,0,0,0,4,0.36876237952985447,0,1.6999377412898515
34,20852.343930994684,1,0.20543201301882127,637,15424.292692410778,84,other,0,1,0,4,0.15840607273460322,0,0.10567015352911469
34,10000.0,4,0.23423335261605815,698,13075.831392640284,24,other,1,1,3,2,0.21742156215705913,1,0.6537915696320141
39,22189.2381304561,3,0.04933720139389253,825,22641.19354853637,72,business,0,1,0,0,0.12564401205256143,0,0.17006137100804689
34,10000.0,1,0.09943011638350653,679,27724.6253504017,48,car,0,1,0,4,0.0,0,0.6931156337600425
32,13525.96673839162,9,0.06963843702125347,722,34678.05797585817,48,home,1,1,0,0,0.1103420121781264,1,0.6409534092197124
41,10000.0,6,0.2793476465496248,676,18165.435015375268,120,business,1,0,0,1,0.08409894870622123,0,0.18165435015375267
37,44087.132252131196,2,0.1676927760604628,629,27911.012141821222,84,education,0,1,0,1,0.06456922498262241,0,0.09044107078747123
55,45097.82687588382,8,0.21452364066673427,627,48428.7116304472,12,car,0,0,0,4,0.11667948760786323,0,1.0738590966640253
18,10000.0,4,0.2508370590134249,638,40734.42890148884,48,medical,0,1,3,0,0.17289146051588003,0,1.0183607225372209
50,83607.2690373663,5,0.016718164869482858,436,17874.28711728724,72,medical,0,1,0,0,0.11804520386174265,1,0.035631445533160416
52,267644.56424384087,3,0.3561950843972271,617,30949.543087664122,24,car,0,0,0,1,0.15586084369088046,0,0.05781836663693114
19,23063.49599755802,7,0.08704580099632346,693,20112.471265107593,48,medical,1,1,0,4,0.012837280533939066,0,0.21801195347007576
36,11601.454298253884,4,0.2574664905743673,576,17700.878676713804,24,car,0,1,0,0,0.26979878149694037,0,0.7628732666463176
36,371138.50137857045,5,0.3011597354497317,795,13835.104689992972,12,home,1,1,4,0,0.09766470698969892,0,0.03727747091342814
25,10000.0,7,0.03583424885226303,662,53465.68492185659,12,other,0,0,0,3,0.21519478893032373,0,5.346568492185659
32,22473.822510066577,6,0.264465000523179,636,15487.420754230301,120,other,1,1,0,0,0.27552788913539294,0,0.06891315772959009
28,26360.508331549394,3,0.12178585835345242,733,20357.750214094234,120,car,0,1,0,2,0.2712796684238701,0,0.07722821562484515
57,84554.16555353651,4,0.1888537029693149,706,8494.896883644074,48,home,1,0,0,4,0.11592820180018894,0,0.02511673087905239
49,31562.941534343434,6,0.15737301017819122,763,38176.673279810435,96,car,0,1,0,0,0.0,0,0.15119263059762128
52,13377.990080660766,0,0.03866392064827392,782,21665.926505569987,84,business,1,1,0,1,0.09751072188977997,0,0.23136004282234415
47,10000.0,4,0.25206883877737596,796,39894.76925057047,60,education,1,1,0,1,0.08962476709080575,0,0.7978953850114093
28,15649.248564284791,4,0.3139026546832216,695,26281.44733257962,24,home,1,1,2,1,0.1480675978423907,0,0.8397031724756411
34,10000.0,5,0.1574436029306206,546,23558.446024520887,120,education,0,1,0,5,0.2442030653894166,0,0.23558446024520885
44,23105.485128770702,3,0.021410174940614063,626,33524.47031400955,84,medical,1,1,0,9,0.2434667340185531,0,0.20727589220340734
27,12529.032373649261,4,0.137931749352021,813,21904.753242095478,48,home,1,1,0,3,0.0856808674101531,0,0.4370799074668566
